,WATERHHINVESTCAP[1],WATERHHINVESTCAP[5],WATERHHINVESTCAP[6],WATERHHINVESTCAP[7],WATERHHINVESTCAP[8],WATERHHINVESTCAP[9],WATERHHINVESTCAP[10],WATERHHINVESTCAP[11],WATERHHINVESTCAP[12],WATERHHINVESTCAP[13],WATERHHINVESTCAP[14],WATERHHINVESTCAP[15],WATERHHINVESTCAP[16],WATERHHINVESTCAP[1],WATERHHINVESTCAP[5],WATERHHINVESTCAP[6],WATERHHINVESTCAP[7],WATERHHINVESTCAP[8],WATERHHINVESTCAP[9],WATERHHINVESTCAP[10],WATERHHINVESTCAP[11],WATERHHINVESTCAP[12],WATERHHINVESTCAP[13],WATERHHINVESTCAP[14],WATERHHINVESTCAP[15],WATERHHINVESTCAP[16]
,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1,WSSH Tool1
,Basic,Basic,Basic,Basic,Basic,Basic,Basic,Basic,Basic,Basic,Basic,Basic,Basic,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged,SafelyManaged
,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total
,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $,Billion $
,Base,FS_ALB_2030,FS_ALB_2050,FS_SM_2030,FS_SM_2050,FW_ALB_2030,FW_ALB_2050,FW_SM_2030,FW_SM_2050,FWS_ALB_2030,FWS_ALB_2050,FWS_SM_2030,FWS_SM_2050,Base,FS_ALB_2030,FS_ALB_2050,FS_SM_2030,FS_SM_2050,FW_ALB_2030,FW_ALB_2050,FW_SM_2030,FW_SM_2050,FWS_ALB_2030,FWS_ALB_2050,FWS_SM_2030,FWS_SM_2050
 2019,          0,573,          0,573,          0,573,          0,573,          0,573,          0,573,          0,573,          0,573,          0,573,          0,573,          0,573,          0,573,          0,573,          3,761,          3,761,          3,761,          3,761,          3,761,          3,761,          3,761,          3,761,          3,761,          3,761,          3,761,          3,761,          3,761
 2020,          1,302,          1,282,          1,300,          1,257,          1,289,          2,004,          1,552,          0,326,          0,437,          1,978,          1,548,          0,289,          0,418,          2,183,          2,200,          2,199,          2,200,          2,200,          3,376,          2,594,          13,41,          6,790,          3,377,          2,605,          13,41,          6,791
 2021,          0,531,          0,464,          0,494,          0,440,          0,495,          1,128,          0,741,          0,088,          0,156,          1,083,          0,710,          0,055,          0,145,          4,295,          4,346,          4,280,          4,434,          4,319,          5,795,          4,785,          14,15,          6,975,          5,894,          4,799,          14,30,          7,052
 2022,          0,517,          0,487,          0,508,          0,458,          0,498,          0,956,          0,572,          0,113,          0,219,          0,938,          0,565,          0,078,          0,209,          6,207,          6,390,          6,300,          6,446,          6,289,          7,231,          6,026,          14,92,          7,215,          7,372,          6,110,          15,05,          7,240
 2023,          0,612,          0,574,          0,610,          0,524,          0,594,          1,112,          0,671,          0,111,          0,222,          1,084,          0,670,          0,074,          0,212,          5,129,          5,222,          5,179,          5,274,          5,196,          6,411,          5,209,          15,89,          7,612,          6,521,          5,259,          16,01,          7,671
 2024,          0,604,          0,575,          0,590,          0,552,          0,590,          1,137,          0,693,          0,117,          0,211,          1,098,          0,682,          0,096,          0,213,          5,682,          5,777,          5,700,          5,854,          5,715,          7,108,          5,659,          17,05,          8,192,          7,185,          5,672,          17,19,          8,206
 2025,          0,639,          0,608,          0,623,          0,575,          0,633,          1,208,          0,751,          0,113,          0,201,          1,190,          0,736,          0,089,          0,203,          5,912,          5,935,          5,906,          6,014,          5,871,          7,506,          5,967,          18,25,          8,682,          7,547,          5,968,          18,34,          8,666
 2026,          0,659,          0,599,          0,634,          0,549,          0,632,          1,258,          0,779,          0,092,          0,195,          1,212,          0,756,          0,070,          0,189,          6,039,          6,088,          6,039,          6,194,          6,042,          7,909,          6,277,          19,59,          9,230,          8,006,          6,276,          19,72,          9,231
 2027,          0,638,          0,574,          0,615,          0,544,          0,605,          1,241,          0,747,          0,070,          0,180,          1,183,          0,722,          0,046,          0,176,          6,557,          6,647,          6,565,          6,756,          6,586,          8,628,          6,778,          21,09,          9,832,          8,814,          6,786,          21,26,          9,865
 2028,          0,662,          0,589,          0,643,          0,570,          0,623,          1,269,          0,776,          0,059,          0,185,          1,187,          0,755,          0,041,          0,181,          6,972,          7,058,          6,979,          7,209,          6,960,          9,341,          7,239,          22,72,          10,60,          9,532,          7,240,          22,95,          10,61
